forecast_values
6.5284402169302
6.276397923381616
6.108403901012231
6.064701775462915
6.336130360515405
6.7229678429677975
7.202259043605615
7.741775969417382
8.20357678309231
8.538005093486596
8.626975754649926
8.521554449947168
8.313913086803247
8.05361602679043
7.755102375896264
7.392843464763452
7.151304463298608
6.868510702998925
6.5511939324453365
6.321710804851342
6.163447121532251
5.897786358745385
5.648652295024682
5.333917359264184
5.105929116161157
4.825276116283227
4.691129902751733
4.716942528636743
5.0076920785024654
5.469954708965112
5.991531590373803
6.581248501689721
7.057009438426782
7.356433609874536
7.409811953456689
7.352392414958764
7.063165167720605
6.72924063578396
6.403585175426294
6.086138943584253
5.808375100047876
5.595205525310327
5.382198075206567
5.189445237071801
5.0261695183828365
4.87118981257229
4.699978569896508
4.475917557628442
4.243518570812036
4.005645493419458
3.8697297371938717
3.920171479137231
4.210016945751001
4.691811303050805
5.2693497933462154
5.886296013744165
6.386563519389917
6.708564499767114
6.851070860774804
6.713646630199243
6.509181717784692
6.133269528301049
5.797103146465112
5.517808178813745
5.2885548867300045
5.085665921123315
4.906619767101098
4.7107045449331295
4.481933812053491
4.344055394084741
4.164597729594995
3.923333863170434
3.692631939800073
3.4150764741018307
3.22630284205227
3.266043881328393
3.5416462220266354
4.058728436382104
4.763432721050073
5.505510071666528
6.129854420573999
6.4923255242422115
6.618240097911645
6.55179808512478
6.318478802593042
6.0377566613271725
5.679584244640161
5.387762288005639
5.1172525681570065
4.828337410838891
4.607123593242456
4.425681809337426
4.214131096751977
4.02095673456936
3.801783780010034
3.5813891686513912
