forecast_values
6.761331433738461
6.92205140420868
7.109449303261263
7.352281886187356
7.6647029209708615
8.04290944980228
8.463125746504343
8.88954678375188
9.280808242377105
9.589972379147456
9.76042846604806
9.737919658834008
9.507101723563181
9.115916949618734
8.65355628142207
8.207070732200755
7.832744540886929
7.545872015293688
7.330437872603176
7.162758130244125
7.029712525854819
6.932891050263561
6.882851400109809
6.8911718038119325
6.966156911119512
7.113666497352418
7.339750311964166
7.6494118566185865
8.039837892407316
8.493574429963795
8.97685194530214
9.445165754155088
9.853411305760817
10.158223007707676
10.31169818716965
10.269751782622851
10.024311804712475
9.624496702800922
9.155807347520366
8.700878143085829
8.314110499424409
8.01216329465063
7.781298850468428
7.598410288656424
7.449598684580728
7.337517652542287
7.278951870600219
7.297175255208042
7.413757284159245
7.6423054339656105
7.983881011342053
8.424730584039963
8.938287659523663
9.487861282313036
10.02858790236885
10.515814099577748
10.912703078560671
11.183052893474816
11.28175592385437
11.170184491637539
10.85265827848544
10.391274644941358
9.877588989403788
9.392797994161088
8.985404951480094
8.665574693808644
8.416238045238694
8.21452744862211
8.049034957233483
7.927587042027457
7.876410558856877
7.932041240434124
8.127650423899873
8.476445250030615
8.960914042192378
9.540585359645508
10.168232849063552
10.793062060625175
11.364893122415179
11.846893119623703
12.212728162190894
12.427246953903317
12.441878205654834
12.225250006031628
11.803287337354666
11.260450151009206
10.697375622563506
10.189880749106107
9.773011008941252
9.444033554653716
9.180478268883498
8.961615324756458
8.783133004466166
8.664385270391405
8.647331616760136
8.784001788613933
