forecast_values
6.455611505475683
6.413196947166919
6.4681740977835736
6.668856464573809
6.664137609804293
6.772398095569813
7.360625712382598
8.10993963176603
8.811383968577305
9.28766248828871
9.589244350311413
9.412939424636786
8.636571639200547
8.192057164844236
7.864620310388146
7.654874826734753
7.538174870234041
7.1239471233122655
6.755647279724415
6.6580842068123225
6.804436338316205
6.96629464584096
7.056931116971393
6.99960909160534
6.647192740017121
6.583319512590987
6.6303605505773575
6.828111373309717
6.822306658888471
6.930166122558237
7.5182470811701325
8.26750762887741
8.968932528156628
9.445204515379947
9.746784466436443
9.570477973885836
8.794107959646821
8.349593975580309
8.02215762539366
7.812413037990525
7.695714020199538
7.281487205675618
6.913185040442147
6.815622392997242
6.961976067909697
7.12383585124808
7.214474109079951
7.157152770358913
6.804736672038231
6.7408635382702915
6.787904610894502
6.985655446421837
6.979850736739918
7.087710202159979
7.6757911614119765
8.4250517093522
9.126476608716255
9.602748595968086
9.904328547032922
9.728022054489156
8.951652040259868
8.507138056191215
8.179701706002366
7.9699571185953175
7.853258100800234
7.439031286272245
7.070729121048907
6.973166473602145
7.119520148507865
7.281379931839806
7.372018189663879
7.3146968509398445
6.962280752618057
6.898407618849707
6.945448691473767
7.1431995270010455
7.137394817319106
7.245254282739159
7.833335241991155
8.582595789931377
9.284020689295433
9.760292676547264
10.061872627612102
9.885566135068334
9.109196120839046
8.664682136770393
8.337245786581544
8.127501199174496
8.010802181379413
7.5965753668514235
7.2282732016280855
7.1307105541813245
7.277064229087044
7.438924012418984
7.529562270243058
7.472240931519022
